Latitude (decimal degrees):	53.368
Longitude (decimal degrees):	7.183
Elevation (m):	3
Radiation database:	PVGIS-ERA5


Slope: 23 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230119:0830,19.58,35.87,5.5,3.08,4.14,0.0
20230119:0930,94.21,122.37,10.99,3.31,4.69,0.0
20230119:1030,207.19,245.17,14.67,4.02,4.41,0.0
20230119:1130,323.91,373.31,16.24,4.71,4.76,0.0
20230119:1230,275.38,320.0,15.55,5.23,5.72,0.0
20230119:1330,312.44,363.19,12.66,5.27,5.66,0.0
20230119:1430,161.76,201.48,7.83,4.84,4.9,0.0
20230119:1530,1.86,9.73,1.44,4.11,3.86,0.0
20230119:1630,0.0,0.0,0.0,2.65,3.1,0.0
20230119:1730,0.0,0.0,0.0,1.75,2.83,0.0
20230119:1830,0.0,0.0,0.0,1.15,3.17,0.0
20230119:1930,0.0,0.0,0.0,0.64,3.17,0.0
20230119:2030,0.0,0.0,0.0,0.47,3.1,0.0
20230119:2130,0.0,0.0,0.0,0.56,3.1,0.0
20230119:2230,0.0,0.0,0.0,0.18,3.45,0.0
20230119:2330,0.0,0.0,0.0,0.12,2.97,0.0
20230120:0030,0.0,0.0,0.0,0.06,3.17,0.0
20230120:0130,0.0,0.0,0.0,-0.12,3.17,0.0
20230120:0230,0.0,0.0,0.0,-0.11,3.24,0.0
20230120:0330,0.0,0.0,0.0,-0.17,3.1,0.0
20230120:0430,0.0,0.0,0.0,-0.36,2.97,0.0
20230120:0530,0.0,0.0,0.0,-0.49,2.9,0.0
20230120:0630,0.0,0.0,0.0,-0.58,2.76,0.0
20230120:0730,0.0,0.0,-1.25,-0.86,2.62,0.0
20230120:0830,91.32,121.58,5.66,-0.89,3.1,0.0
20230120:0930,117.11,145.58,11.16,-0.52,3.45,0.0
20230120:1030,144.44,174.6,14.87,0.21,3.59,0.0
20230120:1130,172.1,204.37,16.45,0.51,3.45,0.0
20230120:1230,193.03,227.14,15.77,0.85,3.17,0.0
20230120:1330,119.22,148.41,12.88,1.08,2.97,0.0
20230120:1430,85.23,112.97,8.05,1.19,2.55,0.0
20230120:1530,2.13,10.16,1.66,1.2,1.24,0.0
20230120:1630,0.0,0.0,0.0,0.3,1.66,0.0
20230120:1730,0.0,0.0,0.0,0.13,1.38,0.0
20230120:1830,0.0,0.0,0.0,-0.56,1.31,0.0
20230120:1930,0.0,0.0,0.0,-0.17,1.24,0.0
20230120:2030,0.0,0.0,0.0,-0.92,1.38,0.0
20230120:2130,0.0,0.0,0.0,-1.58,1.59,0.0
20230120:2230,0.0,0.0,0.0,-2.25,0.76,0.0
20230120:2330,0.0,0.0,0.0,-2.5,1.31,0.0
20230121:0030,0.0,0.0,0.0,-1.72,1.59,0.0
20230121:0130,0.0,0.0,0.0,-1.81,1.59,0.0
20230121:0230,0.0,0.0,0.0,-2.21,2.41,0.0
20230121:0330,0.0,0.0,0.0,-2.24,2.69,0.0
20230121:0430,0.0,0.0,0.0,-1.18,2.48,0.0
20230121:0530,0.0,0.0,0.0,-1.58,1.93,0.0
20230121:0630,0.0,0.0,0.0,-1.01,1.52,0.0
20230121:0730,0.0,0.0,-1.1,-1.67,1.79,0.0
20230121:0830,50.25,73.63,5.83,-1.28,1.66,0.0
20230121:0930,132.51,162.35,11.35,-0.75,2.34,0.0
20230121:1030,192.0,226.37,15.07,0.39,1.59,0.0
20230121:1130,197.97,232.44,16.67,1.08,3.03,0.0
20230121:1230,125.64,155.35,16.0,1.68,3.17,0.0
20230121:1330,112.27,141.36,13.11,1.89,2.55,0.0
20230121:1430,49.6,72.36,8.28,2.2,1.86,0.0
20230121:1530,2.02,9.97,1.88,1.79,1.45,0.0
20230121:1630,0.0,0.0,0.0,0.8,1.72,0.0
20230121:1730,0.0,0.0,0.0,0.23,1.93,0.0
20230121:1830,0.0,0.0,0.0,-0.11,2.21,0.0
20230121:1930,0.0,0.0,0.0,-0.22,2.55,0.0
20230121:2030,0.0,0.0,0.0,-0.5,2.9,0.0
20230121:2130,0.0,0.0,0.0,-0.34,3.24,0.0
20230121:2230,0.0,0.0,0.0,-0.34,3.59,0.0
20230121:2330,0.0,0.0,0.0,-0.46,3.59,0.0
20230122:0030,0.0,0.0,0.0,-0.43,3.66,0.0
20230122:0130,0.0,0.0,0.0,-0.41,3.93,0.0
20230122:0230,0.0,0.0,0.0,-0.13,3.93,0.0
20230122:0330,0.0,0.0,0.0,-0.05,4.0,0.0
20230122:0430,0.0,0.0,0.0,-0.09,3.93,0.0
20230122:0530,0.0,0.0,0.0,0.04,3.79,0.0
20230122:0630,0.0,0.0,0.0,-0.14,3.93,0.0
20230122:0730,0.0,0.0,-0.95,-0.02,3.72,0.0
20230122:0830,77.07,105.08,6.0,0.18,3.72,0.0
20230122:0930,232.02,270.84,11.54,0.59,4.07,0.0
20230122:1030,320.05,363.4,15.28,0.7,4.28,0.0
20230122:1130,360.07,406.79,16.89,1.13,4.48,0.0
20230122:1230,235.42,272.4,16.23,1.39,4.62,0.0
20230122:1330,114.27,143.14,13.35,1.7,4.28,0.0
20230122:1430,36.2,56.26,8.52,1.8,3.79,0.0
20230122:1530,0.83,7.55,2.11,1.83,3.38,0.0
20230122:1630,0.0,0.0,0.0,1.83,3.24,0.0
20230122:1730,0.0,0.0,0.0,1.88,3.38,0.0
20230122:1830,0.0,0.0,0.0,2.04,3.38,0.0
20230122:1930,0.0,0.0,0.0,2.17,3.31,0.0
20230122:2030,0.0,0.0,0.0,2.17,3.38,0.0
20230122:2130,0.0,0.0,0.0,2.07,3.31,0.0
20230122:2230,0.0,0.0,0.0,2.21,2.69,0.0
20230122:2330,0.0,0.0,0.0,2.04,2.62,0.0
20230123:0030,0.0,0.0,0.0,2.02,2.62,0.0
20230123:0130,0.0,0.0,0.0,2.04,2.62,0.0
20230123:0230,0.0,0.0,0.0,1.84,2.76,0.0
20230123:0330,0.0,0.0,0.0,1.56,2.62,0.0
20230123:0430,0.0,0.0,0.0,1.46,2.62,0.0
20230123:0530,0.0,0.0,0.0,1.5,2.69,0.0
20230123:0630,0.0,0.0,0.0,1.54,2.83,0.0
20230123:0730,0.0,0.0,-0.79,1.63,2.55,0.0
20230123:0830,48.59,72.41,6.18,1.51,2.34,0.0
20230123:0930,173.68,209.03,11.74,1.75,2.55,0.0
20230123:1030,284.81,330.41,15.49,2.53,2.14,0.0
20230123:1130,285.07,331.13,17.12,3.26,2.14,0.0
20230123:1230,251.09,294.3,16.47,3.77,2.0,0.0
20230123:1330,128.3,160.17,13.59,4.01,1.93,0.0
20230123:1430,67.9,94.29,8.76,3.88,1.59,0.0
20230123:1530,16.57,34.89,2.34,3.7,1.45,0.0
20230123:1630,0.0,0.0,0.0,2.65,1.38,0.0
20230123:1730,0.0,0.0,0.0,2.69,1.66,0.0
20230123:1830,0.0,0.0,0.0,2.68,1.72,0.0
20230123:1930,0.0,0.0,0.0,1.86,1.93,0.0
20230123:2030,0.0,0.0,0.0,2.14,1.86,0.0
20230123:2130,0.0,0.0,0.0,2.24,1.59,0.0
20230123:2230,0.0,0.0,0.0,2.26,1.38,0.0
20230123:2330,0.0,0.0,0.0,2.11,1.38,0.0
20230124:0030,0.0,0.0,0.0,2.22,1.59,0.0
20230124:0130,0.0,0.0,0.0,1.9,1.45,0.0
20230124:0230,0.0,0.0,0.0,1.78,1.38,0.0
20230124:0330,0.0,0.0,0.0,1.82,1.59,0.0
20230124:0430,0.0,0.0,0.0,2.02,1.72,0.0
20230124:0530,0.0,0.0,0.0,1.23,1.79,0.0
20230124:0630,0.0,0.0,0.0,1.51,1.79,0.0
20230124:0730,0.0,0.0,-0.62,1.33,1.66,0.0
20230124:0830,64.98,91.56,6.36,1.39,1.59,0.0
20230124:0930,161.44,195.56,11.94,1.48,2.14,0.0
20230124:1030,200.78,237.74,15.72,2.23,2.0,0.0
20230124:1130,144.64,176.72,17.36,2.31,2.55,0.0
20230124:1230,131.14,162.14,16.71,2.16,2.48,0.0
20230124:1330,113.4,142.9,13.83,2.05,2.41,0.0
20230124:1430,72.71,98.56,9.0,1.99,2.62,0.0
20230124:1530,16.02,32.82,2.58,1.78,2.41,0.0
20230124:1630,0.0,0.0,0.0,1.09,1.31,0.0
20230124:1730,0.0,0.0,0.0,1.11,1.31,0.0
20230124:1830,0.0,0.0,0.0,1.61,1.45,0.0
20230124:1930,0.0,0.0,0.0,1.03,1.59,0.0
20230124:2030,0.0,0.0,0.0,0.73,1.24,0.0
20230124:2130,0.0,0.0,0.0,0.83,1.1,0.0
20230124:2230,0.0,0.0,0.0,0.52,1.1,0.0
20230124:2330,0.0,0.0,0.0,0.34,0.76,0.0
20230125:0030,0.0,0.0,0.0,0.34,0.97,0.0
20230125:0130,0.0,0.0,0.0,-0.15,1.66,0.0
20230125:0230,0.0,0.0,0.0,-0.34,2.0,0.0
20230125:0330,0.0,0.0,0.0,-0.47,2.21,0.0
20230125:0430,0.0,0.0,0.0,-0.55,2.28,0.0
20230125:0530,0.0,0.0,0.0,-0.89,2.28,0.0
20230125:0630,0.0,0.0,0.0,-0.71,2.21,0.0
20230125:0730,0.0,0.0,-0.44,-0.92,2.28,0.0
20230125:0830,14.58,28.65,6.55,-1.09,2.41,0.0
20230125:0930,49.21,70.31,12.15,-1.39,2.62,0.0
20230125:1030,70.58,93.84,15.94,-1.88,2.76,0.0
20230125:1130,88.35,113.43,17.6,-1.81,2.97,0.0
20230125:1230,108.36,135.01,16.96,-1.62,3.1,0.0
20230125:1330,71.34,95.03,14.09,-1.51,3.24,0.0
20230125:1430,30.12,48.08,9.25,-1.42,3.31,0.0
20230125:1530,5.76,16.69,2.82,-1.38,3.17,0.0
20230125:1630,0.0,0.0,0.0,-1.37,2.83,0.0
20230125:1730,0.0,0.0,0.0,-1.31,3.38,0.0
20230125:1830,0.0,0.0,0.0,-1.31,3.93,0.0
20230125:1930,0.0,0.0,0.0,-1.33,3.79,0.0
20230125:2030,0.0,0.0,0.0,-1.23,3.72,0.0
20230125:2130,0.0,0.0,0.0,-1.16,3.66,0.0
20230125:2230,0.0,0.0,0.0,-1.05,3.31,0.0
20230125:2330,0.0,0.0,0.0,-1.0,3.38,0.0
20230126:0030,0.0,0.0,0.0,-0.99,3.52,0.0
20230126:0130,0.0,0.0,0.0,-0.97,3.17,0.0
20230126:0230,0.0,0.0,0.0,-0.96,3.03,0.0
20230126:0330,0.0,0.0,0.0,-0.84,3.03,0.0
20230126:0430,0.0,0.0,0.0,-0.48,2.34,0.0
20230126:0530,0.0,0.0,0.0,0.08,1.24,0.0
20230126:0630,0.0,0.0,0.0,0.54,1.79,0.0
20230126:0730,0.0,0.0,-0.26,2.15,3.24,0.0
20230126:0830,52.03,76.49,6.75,2.65,4.0,0.0
20230126:0930,210.94,250.41,12.37,3.19,3.79,0.0
20230126:1030,379.03,437.76,16.18,4.76,3.45,0.0
20230126:1130,425.83,492.51,17.85,5.79,3.45,0.0
20230126:1230,311.07,361.75,17.21,6.54,4.55,0.0
20230126:1330,169.26,206.27,14.34,6.72,4.48,0.0
20230126:1430,119.68,153.99,9.5,6.19,3.72,0.0
20230126:1530,43.01,71.41,3.07,5.94,3.38,0.0
20230126:1630,0.0,0.0,0.0,5.07,3.24,0.0
20230126:1730,0.0,0.0,0.0,4.26,3.31,0.0
20230126:1830,0.0,0.0,0.0,3.96,3.38,0.0
20230126:1930,0.0,0.0,0.0,3.14,3.38,0.0
20230126:2030,0.0,0.0,0.0,2.99,3.38,0.0
20230126:2130,0.0,0.0,0.0,3.16,3.38,0.0
20230126:2230,0.0,0.0,0.0,3.68,3.38,0.0
20230126:2330,0.0,0.0,0.0,3.89,3.52,0.0
20230127:0030,0.0,0.0,0.0,3.8,3.66,0.0
20230127:0130,0.0,0.0,0.0,3.77,4.0,0.0
20230127:0230,0.0,0.0,0.0,3.85,4.21,0.0
20230127:0330,0.0,0.0,0.0,3.68,4.07,0.0
20230127:0430,0.0,0.0,0.0,3.71,3.93,0.0
20230127:0530,0.0,0.0,0.0,3.58,3.93,0.0
20230127:0630,0.0,0.0,0.0,3.42,3.93,0.0
20230127:0730,0.0,0.0,-0.08,3.26,3.86,0.0
20230127:0830,17.38,33.12,6.96,2.98,3.93,0.0
20230127:0930,47.25,69.28,12.59,3.31,3.86,0.0
20230127:1030,116.92,146.82,16.42,3.71,3.59,0.0
20230127:1130,136.65,168.36,18.1,3.96,3.79,0.0
20230127:1230,141.66,174.46,17.47,4.13,3.59,0.0
20230127:1330,187.07,223.89,14.6,4.08,3.79,0.0
20230127:1430,121.98,155.01,9.75,3.89,3.45,0.0
20230127:1530,38.2,63.86,3.31,3.66,2.69,0.0
20230127:1630,0.0,0.0,0.0,2.68,2.34,0.0
20230127:1730,0.0,0.0,0.0,2.05,2.34,0.0
20230127:1830,0.0,0.0,0.0,0.92,2.07,0.0
20230127:1930,0.0,0.0,0.0,0.24,1.66,0.0
20230127:2030,0.0,0.0,0.0,-0.57,1.59,0.0
20230127:2130,0.0,0.0,0.0,-0.79,1.72,0.0
20230127:2230,0.0,0.0,0.0,0.28,1.31,0.0
20230127:2330,0.0,0.0,0.0,0.32,1.17,0.0
20230128:0030,0.0,0.0,0.0,0.78,0.83,0.0
20230128:0130,0.0,0.0,0.0,0.74,0.76,0.0
20230128:0230,0.0,0.0,0.0,0.43,0.9,0.0
20230128:0330,0.0,0.0,0.0,0.07,1.17,0.0
20230128:0430,0.0,0.0,0.0,-0.18,1.1,0.0
20230128:0530,0.0,0.0,0.0,-0.01,1.17,0.0
20230128:0630,0.0,0.0,0.0,-0.12,1.52,0.0
20230128:0730,0.0,4.4,0.12,-0.43,1.59,0.0
20230128:0830,56.27,80.35,7.17,-0.69,1.79,0.0
20230128:0930,114.04,142.6,12.82,0.11,2.07,0.0
20230128:1030,153.15,184.79,16.66,1.38,2.21,0.0
20230128:1130,269.23,312.36,18.36,2.37,2.28,0.0
20230128:1230,229.57,269.73,17.74,3.4,2.41,0.0
20230128:1330,194.56,232.47,14.87,3.92,2.69,0.0
20230128:1430,107.39,138.96,10.01,4.32,2.55,0.0
20230128:1530,38.84,65.02,3.57,4.1,2.14,0.0
20230128:1630,0.0,0.0,0.0,3.65,2.34,0.0
20230128:1730,0.0,0.0,0.0,3.06,2.69,0.0
20230128:1830,0.0,0.0,0.0,3.0,2.9,0.0
20230128:1930,0.0,0.0,0.0,2.77,3.24,0.0
20230128:2030,0.0,0.0,0.0,2.76,3.59,0.0
20230128:2130,0.0,0.0,0.0,2.77,3.93,0.0
20230128:2230,0.0,0.0,0.0,3.15,4.14,0.0
20230128:2330,0.0,0.0,0.0,3.16,4.21,0.0
20230129:0030,0.0,0.0,0.0,3.31,4.0,0.0
20230129:0130,0.0,0.0,0.0,3.54,3.79,0.0
20230129:0230,0.0,0.0,0.0,3.53,3.72,0.0
20230129:0330,0.0,0.0,0.0,3.62,3.86,0.0
20230129:0430,0.0,0.0,0.0,3.53,4.07,0.0
20230129:0530,0.0,0.0,0.0,3.43,4.07,0.0
20230129:0630,0.0,0.0,0.0,3.39,4.14,0.0
20230129:0730,0.0,3.97,0.32,3.41,4.55,0.0
20230129:0830,19.3,35.85,7.38,3.43,4.9,0.0
20230129:0930,41.43,62.37,13.05,3.56,5.24,0.0
20230129:1030,26.09,43.99,16.91,3.87,5.24,0.0
20230129:1130,26.52,44.55,18.62,4.03,5.52,0.0
20230129:1230,29.72,48.34,18.01,4.09,5.86,0.0
20230129:1330,22.99,40.12,15.14,4.3,6.69,0.0
20230129:1430,14.58,29.28,10.27,4.59,6.97,0.0
20230129:1530,2.75,11.66,3.82,4.61,6.48,0.0
20230129:1630,0.0,0.0,0.0,4.52,6.48,0.0
20230129:1730,0.0,0.0,0.0,4.36,6.69,0.0
20230129:1830,0.0,0.0,0.0,4.28,6.9,0.0
20230129:1930,0.0,0.0,0.0,4.3,7.17,0.0
20230129:2030,0.0,0.0,0.0,4.52,7.38,0.0
20230129:2130,0.0,0.0,0.0,4.88,7.66,0.0
20230129:2230,0.0,0.0,0.0,5.25,7.45,0.0
20230129:2330,0.0,0.0,0.0,5.46,7.52,0.0
20230130:0030,0.0,0.0,0.0,5.96,7.93,0.0
20230130:0130,0.0,0.0,0.0,6.26,8.21,0.0
20230130:0230,0.0,0.0,0.0,6.0,8.07,0.0
20230130:0330,0.0,0.0,0.0,6.23,7.72,0.0
20230130:0430,0.0,0.0,0.0,6.43,8.0,0.0
20230130:0530,0.0,0.0,0.0,6.01,7.59,0.0
20230130:0630,0.0,0.0,0.0,5.43,7.72,0.0
20230130:0730,0.33,6.44,0.52,5.64,8.21,0.0
20230130:0830,128.72,166.63,7.6,6.05,8.41,0.0
20230130:0930,180.88,218.33,13.29,6.28,9.38,0.0
20230130:1030,198.67,235.84,17.17,6.47,9.86,0.0
20230130:1130,390.65,444.43,18.89,6.58,10.07,0.0
20230130:1230,283.99,327.7,18.29,6.61,10.62,0.0
20230130:1330,293.19,340.61,15.41,7.33,10.0,0.0
20230130:1430,203.84,247.54,10.54,7.32,9.45,0.0
20230130:1530,43.25,70.67,4.08,7.15,8.69,0.0
20230130:1630,0.0,0.0,-3.56,6.5,7.86,0.0
20230130:1730,0.0,0.0,0.0,6.17,7.31,0.0
20230130:1830,0.0,0.0,0.0,5.92,6.97,0.0
20230130:1930,0.0,0.0,0.0,5.61,7.17,0.0
20230130:2030,0.0,0.0,0.0,5.2,7.45,0.0
20230130:2130,0.0,0.0,0.0,4.85,7.52,0.0
20230130:2230,0.0,0.0,0.0,4.93,6.41,0.0
20230130:2330,0.0,0.0,0.0,4.63,5.86,0.0
20230131:0030,0.0,0.0,0.0,4.37,5.59,0.0
20230131:0130,0.0,0.0,0.0,4.04,5.45,0.0
20230131:0230,0.0,0.0,0.0,3.63,5.03,0.0
20230131:0330,0.0,0.0,0.0,3.51,4.69,0.0
20230131:0430,0.0,0.0,0.0,3.67,5.24,0.0
20230131:0530,0.0,0.0,0.0,4.21,6.0,0.0
20230131:0630,0.0,0.0,0.0,5.05,6.76,0.0
20230131:0730,0.0,2.23,0.73,5.42,7.1,0.0
20230131:0830,6.7,18.0,7.83,5.64,7.38,0.0
20230131:0930,20.37,37.04,13.54,6.11,7.59,0.0
20230131:1030,16.18,31.55,17.43,6.35,7.45,0.0
20230131:1130,20.3,37.02,19.17,6.52,7.38,0.0
20230131:1230,21.3,38.38,18.57,6.94,7.66,0.0
20230131:1330,63.67,89.08,15.69,7.55,8.07,0.0
20230131:1430,92.79,123.39,10.81,7.97,8.76,0.0
20230131:1530,54.28,84.88,4.34,7.79,8.9,0.0
20230131:1630,0.0,0.0,-3.31,7.37,8.48,0.0
20230131:1730,0.0,0.0,0.0,6.8,8.0,0.0
20230131:1830,0.0,0.0,0.0,6.45,7.79,0.0
20230131:1930,0.0,0.0,0.0,6.24,8.14,0.0
20230131:2030,0.0,0.0,0.0,6.15,8.07,0.0
20230131:2130,0.0,0.0,0.0,6.12,7.86,0.0
20230131:2230,0.0,0.0,0.0,5.92,8.48,0.0
20230131:2330,0.0,0.0,0.0,5.9,7.93,0.0
20230201:0030,0.0,0.0,0.0,6.17,7.24,0.0
20230201:0130,0.0,0.0,0.0,6.05,7.86,0.0
20230201:0230,0.0,0.0,0.0,6.03,8.21,0.0
20230201:0330,0.0,0.0,0.0,5.79,8.76,0.0
20230201:0430,0.0,0.0,0.0,5.71,9.31,0.0
20230201:0530,0.0,0.0,0.0,5.47,9.24,0.0
20230201:0630,0.0,0.0,0.0,5.47,8.14,0.0
20230201:0730,0.32,6.44,0.95,6.09,8.28,0.0
20230201:0830,79.15,108.5,8.07,6.24,8.48,0.0
20230201:0930,60.31,85.16,13.79,6.46,9.24,0.0
20230201:1030,27.63,46.36,17.7,6.71,9.38,0.0
20230201:1130,22.85,40.13,19.45,5.7,10.14,0.0
20230201:1230,53.94,76.87,18.85,5.41,10.0,0.0
20230201:1330,222.25,261.21,15.97,5.38,8.62,0.0
20230201:1430,96.26,126.4,11.09,6.26,8.28,0.0
20230201:1530,38.87,64.31,4.6,6.48,8.07,0.0
20230201:1630,0.0,0.0,-3.06,6.69,7.79,0.0
20230201:1730,0.0,0.0,0.0,6.38,8.0,0.0
20230201:1830,0.0,0.0,0.0,6.47,8.21,0.0
20230201:1930,0.0,0.0,0.0,6.05,8.21,0.0
20230201:2030,0.0,0.0,0.0,6.12,8.28,0.0
20230201:2130,0.0,0.0,0.0,6.02,8.14,0.0
20230201:2230,0.0,0.0,0.0,6.31,7.86,0.0
20230201:2330,0.0,0.0,0.0,6.11,7.38,0.0
20230202:0030,0.0,0.0,0.0,6.01,7.1,0.0
20230202:0130,0.0,0.0,0.0,5.94,6.62,0.0
20230202:0230,0.0,0.0,0.0,5.83,6.21,0.0
20230202:0330,0.0,0.0,0.0,5.67,5.59,0.0
20230202:0430,0.0,0.0,0.0,5.55,5.03,0.0
20230202:0530,0.0,0.0,0.0,5.5,4.14,0.0
20230202:0630,0.0,0.0,0.0,5.45,3.59,0.0
20230202:0730,0.25,6.24,1.17,5.04,3.31,0.0
20230202:0830,18.31,34.22,8.31,4.66,3.17,0.0
20230202:0930,41.37,62.93,14.05,5.45,3.1,0.0
20230202:1030,42.09,64.0,17.98,6.09,2.48,0.0
20230202:1130,78.66,106.3,19.74,6.43,2.62,0.0
20230202:1230,77.64,105.14,19.14,6.76,2.62,0.0
20230202:1330,45.76,68.28,16.26,6.68,2.21,0.0
20230202:1430,15.5,30.68,11.36,6.36,1.93,0.0
20230202:1530,1.64,9.34,4.87,5.8,2.0,0.0
20230202:1630,0.0,0.0,-2.8,5.6,2.48,0.0
20230202:1730,0.0,0.0,0.0,5.55,2.9,0.0
20230202:1830,0.0,0.0,0.0,6.05,3.66,0.0
20230202:1930,0.0,0.0,0.0,7.02,5.17,0.0
20230202:2030,0.0,0.0,0.0,7.65,5.93,0.0
20230202:2130,0.0,0.0,0.0,7.83,6.76,0.0
20230202:2230,0.0,0.0,0.0,8.11,6.55,0.0
20230202:2330,0.0,0.0,0.0,8.2,6.76,0.0
20230203:0030,0.0,0.0,0.0,8.12,6.97,0.0
20230203:0130,0.0,0.0,0.0,8.38,7.45,0.0
20230203:0230,0.0,0.0,0.0,8.5,7.79,0.0
20230203:0330,0.0,0.0,0.0,8.51,7.93,0.0
20230203:0430,0.0,0.0,0.0,8.52,8.34,0.0
20230203:0530,0.0,0.0,0.0,8.63,8.9,0.0
20230203:0630,0.0,0.0,0.0,8.75,9.45,0.0
20230203:0730,0.0,1.65,1.4,8.98,9.38,0.0
20230203:0830,13.89,28.97,8.55,9.06,9.45,0.0
20230203:0930,81.23,109.74,14.31,9.05,9.38,0.0
20230203:1030,264.85,311.9,18.26,9.21,8.34,0.0
20230203:1130,374.15,433.21,20.03,9.46,8.69,0.0
20230203:1230,402.09,464.33,19.43,9.3,8.76,0.0
20230203:1330,218.85,261.39,16.55,8.85,9.86,0.0
20230203:1430,182.33,223.64,11.65,8.35,9.93,0.0
20230203:1530,6.32,17.57,5.14,8.04,9.38,0.0
20230203:1630,0.0,0.0,-2.54,7.72,8.62,0.0
20230203:1730,0.0,0.0,0.0,7.48,8.76,0.0
20230203:1830,0.0,0.0,0.0,7.27,8.76,0.0
20230203:1930,0.0,0.0,0.0,7.29,8.55,0.0
20230203:2030,0.0,0.0,0.0,7.47,8.07,0.0
20230203:2130,0.0,0.0,0.0,7.29,7.38,0.0
20230203:2230,0.0,0.0,0.0,6.95,5.93,0.0
20230203:2330,0.0,0.0,0.0,6.87,5.17,0.0
20230204:0030,0.0,0.0,0.0,6.48,4.21,0.0
20230204:0130,0.0,0.0,0.0,6.01,3.1,0.0
20230204:0230,0.0,0.0,0.0,4.96,2.41,0.0
20230204:0330,0.0,0.0,0.0,4.68,2.0,0.0
20230204:0430,0.0,0.0,0.0,4.14,2.07,0.0
20230204:0530,0.0,0.0,0.0,3.38,1.86,0.0
20230204:0630,0.0,0.0,0.0,2.89,1.93,0.0
20230204:0730,0.67,7.21,1.64,3.06,1.93,0.0
20230204:0830,41.05,62.24,8.8,2.71,2.41,0.0
20230204:0930,166.51,202.11,14.58,3.38,2.69,0.0
20230204:1030,282.41,329.16,18.54,4.35,3.03,0.0
20230204:1130,401.75,465.0,20.32,5.28,2.83,0.0
20230204:1230,344.9,401.61,19.73,5.84,2.55,0.0
20230204:1330,300.56,352.98,16.84,6.13,2.48,0.0
20230204:1430,187.1,229.45,11.93,6.32,2.48,0.0
20230204:1530,51.83,79.65,5.41,5.96,2.41,0.0
20230204:1630,0.0,0.0,-2.28,5.1,1.79,0.0
20230204:1730,0.0,0.0,0.0,4.12,1.66,0.0
20230204:1830,0.0,0.0,0.0,3.95,2.0,0.0
20230204:1930,0.0,0.0,0.0,3.45,2.62,0.0
20230204:2030,0.0,0.0,0.0,3.4,2.9,0.0
20230204:2130,0.0,0.0,0.0,2.98,3.03,0.0
20230204:2230,0.0,0.0,0.0,2.88,2.97,0.0
20230204:2330,0.0,0.0,0.0,2.98,3.03,0.0
20230205:0030,0.0,0.0,0.0,3.1,3.52,0.0
20230205:0130,0.0,0.0,0.0,3.04,3.45,0.0
20230205:0230,0.0,0.0,0.0,3.14,3.38,0.0
20230205:0330,0.0,0.0,0.0,3.17,3.24,0.0
20230205:0430,0.0,0.0,0.0,3.24,2.97,0.0
20230205:0530,0.0,0.0,0.0,3.7,2.76,0.0
20230205:0630,0.0,0.0,0.0,4.28,2.48,0.0
20230205:0730,0.0,3.58,1.88,4.95,3.17,0.0
20230205:0830,11.61,25.3,9.06,5.31,5.52,0.0
20230205:0930,57.41,81.08,14.85,5.49,7.52,0.0
20230205:1030,142.27,174.9,18.83,6.1,7.72,0.0
20230205:1130,273.43,317.18,20.62,6.74,8.07,0.0
20230205:1230,343.24,394.57,20.04,7.23,8.21,0.0
20230205:1330,307.06,356.55,17.14,7.23,7.45,0.0
20230205:1430,242.94,290.76,12.22,7.19,6.69,0.0
20230205:1530,99.56,138.73,5.69,6.77,6.21,0.0
20230205:1630,0.0,0.0,-2.01,6.02,5.52,0.0
20230205:1730,0.0,0.0,0.0,5.3,5.38,0.0
20230205:1830,0.0,0.0,0.0,4.82,4.69,0.0
20230205:1930,0.0,0.0,0.0,4.53,4.14,0.0
20230205:2030,0.0,0.0,0.0,4.04,3.86,0.0
20230205:2130,0.0,0.0,0.0,3.36,3.45,0.0
20230205:2230,0.0,0.0,0.0,2.41,2.48,0.0
20230205:2330,0.0,0.0,0.0,1.29,2.07,0.0
20230206:0030,0.0,0.0,0.0,1.33,2.48,0.0
20230206:0130,0.0,0.0,0.0,1.02,2.34,0.0
20230206:0230,0.0,0.0,0.0,1.05,2.55,0.0
20230206:0330,0.0,0.0,0.0,1.25,2.28,0.0
20230206:0430,0.0,0.0,0.0,1.38,2.48,0.0
20230206:0530,0.0,0.0,0.0,1.83,2.55,0.0
20230206:0630,0.0,0.0,0.0,2.24,2.07,0.0
20230206:0730,2.96,11.71,2.12,2.22,2.28,0.0
20230206:0830,137.79,174.12,9.32,2.63,2.28,0.0
20230206:0930,329.73,384.45,15.13,3.97,2.48,0.0
20230206:1030,352.79,409.88,19.13,5.71,2.97,0.0
20230206:1130,356.01,413.18,20.93,6.46,3.31,0.0
20230206:1230,318.64,371.75,20.34,6.86,3.31,0.0
20230206:1330,280.95,331.46,17.44,7.2,2.9,0.0
20230206:1430,240.8,291.1,12.51,7.21,2.62,0.0
20230206:1530,87.04,123.15,5.97,6.93,1.59,0.0
20230206:1630,0.0,0.0,-1.75,4.7,2.0,0.0
20230206:1730,0.0,0.0,0.0,3.69,2.21,0.0
20230206:1830,0.0,0.0,0.0,2.19,2.14,0.0
